Packet ID;Time Difference (seconds)
1662;0.000824583
1663;0.000802966
1664;0.000798381
1665;0.000822285
1666;0.000807752
1667;0.000793843
1668;0.000825821
1669;0.000862589
1670;0.000829775
1671;0.000840188
1672;0.000837791
1673;0.000827216
1674;0.000821380
1675;0.000823462
1676;0.000821533
1677;0.000820073
1678;0.000811946
1679;0.000816266
1680;0.000843295
1681;0.000804127
1682;0.000836676
1683;0.000833705
1684;0.000809953
1685;0.000806566
1686;0.000835522
1687;0.000829531
1688;0.000813383
1689;0.000814631
1690;0.000832649
1691;0.000849158
1692;0.000798322
1693;0.000842331
1694;0.000849672
1695;0.000803264
1696;0.000823938
1697;0.000860186
1698;0.000819195
1699;0.000813359
1700;0.000844139
1701;0.000831324
1702;0.000837103
1703;0.000807778
1704;0.000830953
1705;0.000825639
1706;0.000818917
1707;0.000832093
1708;0.000824383
1709;0.000842349
1710;0.000827295
1711;0.000826251
1712;0.000806613
1713;0.000835882
1714;0.000852026
1715;0.000810878
1716;0.000815251
1717;0.000837280
1718;0.000815663
1719;0.000807328
1720;0.000829930
1721;0.000853938
1722;0.000811540
1723;0.000815132
1724;0.000820494
1725;0.000831690
1726;0.000822626
1727;0.000852519
1728;0.000820538
1729;0.000838088
1730;0.000826054
1731;0.000819543
1732;0.000817457
1733;0.000832610
1734;0.000835005
1735;0.000852763
1736;0.000823385
1737;0.000826352
1738;0.000857496
1739;0.000815098
1740;0.000836293
1741;0.000829834
1742;0.000805352
1743;0.000817121
1744;0.000795453
1745;0.000810086
1746;0.000808938
1747;0.000815811
1748;0.000841486
1749;0.000815390
1750;0.000822524
1751;0.000814604
1752;0.000813457
1753;0.000830017
1754;0.000815484
1755;0.000798086
1756;0.000811157
1757;0.000829436
1758;0.000798184
1759;0.000826932
1760;0.000793544
1761;0.000809063
1762;0.000803488
1763;0.000825361
1764;0.000829734
1765;0.000836034
1766;0.000811501
1767;0.000817123
1768;0.000821288
1769;0.000815869
1770;0.000843055
1771;0.000789980
1772;0.000807634
1773;0.000817840
1774;0.000791432
1775;0.000789294
1776;0.000805386
1777;0.000840384
1778;0.000838975
1779;0.000811109
1780;0.000789701
1781;0.000800792
1782;0.000801468
1783;0.000805267
1784;0.000796359
1785;0.000806617
1786;0.000807084
1787;0.000815311
1788;0.000817601
1789;0.000817859
1790;0.000782076
1791;0.000798897
1792;0.000808269
1793;0.000856288
1794;0.000826651
1795;0.000808732
1796;0.000787949
1797;0.000804145
1798;0.000805966
1799;0.000832109
1800;0.000827992
1801;0.000849240
1802;0.000814238
1803;0.000811007
1804;0.000822464
1805;0.000818450
1806;0.000803292
1807;0.000803863
1808;0.000805632
1809;0.000830213
1810;0.000824066
1811;0.000827813
1812;0.000799270
1813;0.000828278
1814;0.000839995
1815;0.000811920
1816;0.000813844
1817;0.000814519
1818;0.000813424
1819;0.000801807
1820;0.000820815
1821;0.000828209
1822;0.000798988
1823;0.000826122
1824;0.000792630
1825;0.000826951
1826;0.000833563
1827;0.000804812
1828;0.000820903
1829;0.000823088
1830;0.000810951
1831;0.000819907
1832;0.000829592
1833;0.000836153
1834;0.000828390
1835;0.000837815
1836;0.000818438
1837;0.000842290
1838;0.000798747
1839;0.000810463
1840;0.000824055
1841;0.000843323
1842;0.000804259
1843;0.000812070
1844;0.000850035
1845;0.000833471
1846;0.000810240
1847;0.000815499
1848;0.000814663
1849;0.000840338
1850;0.000825128
1851;0.000828146
1852;0.000834655
1853;0.000864756
1854;0.000830015
1855;0.000811523
1856;0.000830219
1857;0.000825009
1858;0.000833131
1859;0.000804588
1860;0.000824898
1861;0.000799375
1862;0.000815675
1863;0.000821090
1864;0.000802963
1865;0.000839991
1866;0.000815041
1867;0.000828061
1868;0.000801861
1869;0.000846130
1870;0.000850450
1871;0.000807167
1872;0.000824196
1873;0.000840756
1874;0.000822733
1875;0.000842158
1876;0.000816583
1877;0.000827363
1878;0.000811527
1879;0.000801369
1880;0.000811471
1881;0.000845010
1882;0.000792508
1883;0.000821517
1884;0.000830993
1885;0.000845679
1886;0.000807552
1887;0.000825362
1888;0.000839995
1889;0.000827338
1890;0.000831658
1891;0.000833062
1892;0.000826862
1893;0.000828475
1894;0.000836650
1895;0.000834565
1896;0.000823521
1897;0.000834873
1898;0.000815391
1899;0.000812629
1900;0.000846532
1901;0.000851114
1902;0.000799862
1903;0.000824183
1904;0.000833816
1905;0.000850533
1906;0.000811312
1907;0.000821518
1908;0.000852506
1909;0.000828910
1910;0.000824481
1911;0.000840104
1912;0.000816716
1913;0.000833954
1914;0.000859784
1915;0.000843168
1916;0.000840145
1917;0.000848425
1918;0.000843891
1919;0.000833993
1920;0.000824564
1921;0.000827218
1922;0.000808362
1923;0.000803517
1924;0.000816535
1925;0.000871845
1926;0.000832468
1927;0.000807519
1928;0.000817100
1929;0.000858243
1930;0.000828397
1931;0.000832249
1932;0.000830477
1933;0.000837349
1934;0.000853128
1935;0.000814429
1936;0.000810625
1937;0.000847028
1938;0.000844422
1939;0.000854785
1940;0.000837543
1941;0.000870457
1942;0.000829882
1943;0.000865454
1944;0.000831545
1945;0.000838627
1946;0.000820031
1947;0.000833466
1948;0.000814975
1949;0.000865701
1950;0.000819346
1951;0.000836739
1952;0.000826008
1953;0.000841839
1954;0.000817671
1955;0.000826678
1956;0.000855791
1957;0.000858080
1958;0.000833183
1959;0.000812452
1960;0.000835626
1961;0.000833125
1962;0.000827549
1963;0.000847391
1964;0.000816869
1965;0.000831293
1966;0.000810302
1967;0.000858060
1968;0.000796808
1969;0.000828420
1970;0.000813731
1971;0.000823676
1972;0.000826122
1973;0.000924089
1974;0.000844035
1975;0.000811429
1976;0.000810750
1977;0.000830174
1978;0.000818402
1979;0.000788400
1980;0.000805794
1981;0.000819125
1982;0.000846466
1983;0.000827142
1984;0.000823598
1985;0.000820002
1986;0.000810781
1987;0.000811821
1988;0.000808902
1989;0.000811452
1990;0.000802648
1991;0.000794833
1992;0.000839519
1993;0.000824256
1994;0.000813681
1995;0.000808211
1996;0.000828417
1997;0.000836226
1998;0.000807162
1999;0.000823253
2000;0.000830699
2001;0.000827104
2002;0.000817935
2003;0.000804183
2004;0.000859337
2005;0.000848814
2006;0.000816833
2007;0.000804904
2008;0.000828391
2009;0.000824430
2010;0.000813804
2011;0.000833489
2012;0.000842497
2013;0.000814266
2014;0.000828066
2015;0.000841084
2016;0.000824208
2017;0.000817799
2018;0.000847693
2019;0.000821650
2020;0.000813158
2021;0.000837790
2022;0.000806227
2023;0.000815130
2024;0.000844816
2025;0.000819345
2026;0.000828978
2027;0.000838716
2028;0.000826579
2029;0.000816315
2030;0.000825324
2031;0.000797718
2032;0.000800945
2033;0.000820943
2034;0.000811774
2035;0.000822448
2036;0.000847811
2037;0.000829320
2038;0.000819057
2039;0.000833534
2040;0.000815460
2041;0.000829364
2042;0.000800976
2043;0.000822380
2044;0.000809149
2045;0.000823209
2046;0.000839041
2047;0.000852789
2048;0.000806276
2049;0.000832263
2050;0.000812261
2051;0.000800124
2052;0.000801268
2053;0.000842150
2054;0.000802305
2055;0.000844907
2056;0.000834852
2057;0.000813965
2058;0.000796307
2059;0.000836357
2060;0.000833126
2061;0.000813436
2062;0.000819059
2063;0.000814734
2064;0.000802388
2065;0.000790355
2066;0.000828894
2067;0.000830820
2068;0.000807328
2069;0.000831127
2070;0.000812167
2071;0.000809613
2072;0.000839819
2073;0.000834140
2074;0.000840648
2075;0.000847000
2076;0.000813456
2077;0.000829391
2078;0.000809390
2079;0.000808033
2080;0.000795324
2081;0.000814176
2082;0.000821516
2083;0.000822036
2084;0.000795523
2085;0.000799740
2086;0.000821092
2087;0.000796663
2088;0.000791504
2089;0.000796763
2090;0.000815354
2091;0.000822644
2092;0.000800767
2093;0.000805817
2094;0.000811284
2095;0.000782584
2096;0.000836488
2097;0.000818517
2098;0.000811639
2099;0.000805752
2100;0.000811114
2101;0.000795331
2102;0.000826370
2103;0.000798661
2104;0.000791783
2105;0.000797511
2106;0.000828758
2107;0.000823340
2108;0.000816671
2109;0.000806617
2110;0.000831979
2111;0.000799061
2112;0.000816142
2113;0.000815828
2114;0.000813950
2115;0.000801605
2116;0.000804935
2117;0.000826756
2118;0.000814515
2119;0.000803992
2120;0.000812219
2121;0.000794613
2122;0.000809714
2123;0.000836067
2124;0.000804399
2125;0.000807365
2126;0.000813301
2127;0.000820902
2128;0.000803504
2129;0.000817148
2130;0.000792303
2131;0.000802353
2132;0.000810319
2133;0.000821619
2134;0.000810315
2135;0.000824740
2136;0.000808020
2137;0.000816454
2138;0.000789421
2139;0.000802076
2140;0.000798584
2141;0.000810301
2142;0.000815142
2143;0.000796026
2144;0.000811388
2145;0.000810292
2146;0.000918779
2147;0.000808257
2148;0.000795130
2149;0.000852523
2150;0.000807782
2151;0.000812154
2152;0.000836475
2153;0.000812880
2154;0.000818450
2155;0.000841573
2156;0.000820009
2157;0.000863496
2158;0.000845786
2159;0.000829638
2160;0.000810938
2161;0.000817706
2162;0.000818069
2163;0.000808796
2164;0.000820513
2165;0.000853271
2166;0.000818478
2167;0.000824153
2168;0.000817797
2169;0.000842377
2170;0.000832428
2171;0.000807113
2172;0.000838986
2173;0.000831067
2174;0.000838513
2175;0.000832000
2176;0.000847571
2177;0.000830329
2178;0.000819650
2179;0.000841679
2180;0.000824334
2181;0.000847561
2182;0.000838913
2183;0.000826671
2184;0.000817398
2185;0.000869792
2186;0.000829946
2187;0.000844632
2188;0.000824369
2189;0.000848950
2190;0.000813479
2191;0.000818217
2192;0.000837745
2193;0.000827536
2194;0.000864095
2195;0.000841489
2196;0.000821488
2197;0.000826538
2198;0.000807994
2199;0.000808148
2200;0.000829865
2201;0.000832831
2202;0.000855069
2203;0.000820692
2204;0.000792460
2205;0.000829542
2206;0.000828967
2207;0.000831048
2208;0.000802869
2209;0.000822085
2210;0.000846614
2211;0.000832915
2212;0.000841454
2213;0.000865254
2214;0.000819940
2215;0.000830510
2216;0.000800300
2217;0.000828631
2218;0.000851442
2219;0.000810866
2220;0.000839458
2221;0.000835862
2222;0.000829297
2223;0.000836587
2224;0.000845491
2225;0.000820906
2226;0.000828769
2227;0.000810902
2228;0.000816420
2229;0.000807096
2230;0.000808344
2231;0.000805269
2232;0.000824694
2233;0.000816774
2234;0.000805314
2235;0.000803698
2236;0.000820415
2237;0.000826558
2238;0.000809108
2239;0.000836814
2240;0.000822593
2241;0.000820404
2242;0.000813995
2243;0.000839566
2244;0.000823263
2245;0.000833520
2246;0.000817633
2247;0.000840912
2248;0.000803410
2249;0.000806481
2250;0.000825176
2251;0.000825747
2252;0.000803662
2253;0.000841368
2254;0.000812773
2255;0.000833916
2256;0.000816778
2257;0.000863079
2258;0.000818180
2259;0.000861824
2260;0.000809166
2261;0.000839528
2262;0.000807860
2263;0.000824889
2264;0.000813793
2265;0.000820093
2266;0.000798946
2267;0.000831860
2268;0.000844878
2269;0.000808158
2270;0.000868052
2271;0.000793622
2272;0.000815131
2273;0.000818826
2274;0.000830075
2275;0.000804968
2276;0.000798092
2277;0.000811527
2278;0.000835015
2279;0.000831001
2280;0.000841416
2281;0.000838081
2282;0.000833912
2283;0.000820629
2284;0.000827710
2285;0.000842760
2286;0.000842602
2287;0.000831610
2288;0.000813067
2289;0.000852387
2290;0.000823531
2291;0.000833321
2292;0.000818266
2293;0.000834306
2294;0.000805398
2295;0.000815865
2296;0.000820967
2297;0.000817110
2298;0.000838983
2299;0.000812471
2300;0.000803198
2301;0.000828039
2302;0.000821006
2303;0.000825587
2304;0.000819283
2305;0.000814751
2306;0.000808446
2307;0.000828183
2308;0.000827139
2309;0.000844325
2310;0.000827292
2311;0.000808280
2312;0.000813121
2313;0.000829004
2314;0.000801554
2315;0.000822802
2316;0.000824414
2317;0.000813892
2318;0.000811442
2319;0.000812481
2320;0.000842688
2321;0.000850081
2322;0.000825757
2323;0.000796483
2324;0.000801586
2325;0.000789969
2326;0.000801165
2327;0.000825538
2328;0.000813192
2329;0.000805586
2330;0.000804698
2331;0.000792405
2332;0.000791153
2333;0.000820421
2334;0.000804326
2335;0.000781094
2336;0.000800415
2337;0.000792600
2338;0.000822234
2339;0.000813690
2340;0.000803063
2341;0.000803321
2342;0.000824622
2343;0.000801911
2344;0.000812169
2345;0.000816906
2346;0.000813676
2347;0.000810444
2348;0.000800130
2349;0.000801898
2350;0.000803303
2351;0.000796373
2352;0.000807621
2353;0.000807879
2354;0.000813815
2355;0.000810167
2356;0.000805060
2357;0.000850631
2358;0.000846619
2359;0.000819742
2360;0.000840677
2361;0.000812290
2362;0.000816402
2363;0.000813587
2364;0.000817075
2365;0.000831083
2366;0.000812592
2367;0.000824568
2368;0.000795765
2369;0.000842012
2370;0.000822792
2371;0.000821644
2372;0.000803569
2373;0.000825650
2374;0.000803877
2375;0.000807781
2376;0.000801477
2377;0.000820694
2378;0.000798400
2379;0.000791575
2380;0.000823343
2381;0.000836622
2382;0.000816204
2383;0.000812140
2384;0.000818492
2385;0.000834844
2386;0.000814216
2387;0.000800985
2388;0.000830827
2389;0.000823012
2390;0.000813166
2391;0.000819049
2392;0.000789829
2393;0.000817795
2394;0.000830450
2395;0.000832687
2396;0.000802529
2397;0.000836901
2398;0.000793514
2399;0.000800595
2400;0.000824812
2401;0.000822623
2402;0.000802100
2403;0.000810275
2404;0.000817929
2405;0.000821989
2406;0.000818185
2407;0.000835630
2408;0.000827035
2409;0.000838543
2410;0.000816302
2411;0.000858747
2412;0.000818485
2413;0.000845722
2414;0.000857387
2415;0.000846707
2416;0.000824570
2417;0.000865401
2418;0.000827326
2419;0.000876907
2420;0.000820551
2421;0.000840862
2422;0.000819974
2423;0.000819087
2424;0.000809293
2425;0.000852728
2426;0.000821320
2427;0.000830432
2428;0.000840066
2429;0.000860688
2430;0.000824905
2431;0.000826830
2432;0.000826880
2433;0.000832816
2434;0.000803648
2435;0.000799426
2436;0.000803486
2437;0.000852912
2438;0.000809784
2439;0.000830824
2440;0.000789833
2441;0.000812122
2442;0.000818161
2443;0.000823055
2444;0.000822272
2445;0.000844874
2446;0.000803206
2447;0.000821328
2448;0.000823461
2449;0.000845491
2450;0.000837103
2451;0.000811008
2452;0.000809027
2453;0.000809129
2454;0.000821679
2455;0.000827510
2456;0.000809956
2457;0.000814693
2458;0.000827920
2459;0.000821408
2460;0.000808124
2461;0.000844789
2462;0.000832756
2463;0.000803535
2464;0.000805147
2465;0.000819521
2466;0.000817227
2467;0.000837641
2468;0.000822379
2469;0.000801231
2470;0.000808052
2471;0.000806956
2472;0.000829870
2473;0.000841691
2474;0.000840074
2475;0.000815021
2476;0.000818300
2477;0.000818037
2478;0.000825275
2479;0.000809283
2480;0.000824333
2481;0.000802248
2482;0.000804902
2483;0.000831930
2484;0.000817554
2485;0.000823021
2486;0.000819946
2487;0.000801298
2488;0.000810306
2489;0.000824522
2490;0.000807281
2491;0.000807435
2492;0.000814725
2493;0.000827170
2494;0.000798367
2495;0.000799093
2496;0.000828571
2497;0.000826954
2498;0.000813410
2499;0.000802210
2500;0.000842938
2501;0.000814706
2502;0.000815329
2503;0.000800014
2504;0.000825117
2505;0.000805896
2506;0.000806154
2507;0.000837559
2508;0.000808754
2509;0.000827658
2510;0.000799376
2511;0.000804581
2512;0.000820204
2513;0.000828015
2514;0.000815564
2515;0.000809886
2516;0.000791655
2517;0.000837172
2518;0.000817587
2519;0.000836648
2520;0.000851698
2521;0.000839143
2522;0.000830392
2523;0.000817681
2524;0.000819085
2525;0.000811375
2526;0.000811061
2527;0.000806110
2528;0.000841369
2529;0.000816627
2530;0.000794229
2531;0.000807925
2532;0.000831621
2533;0.000851045
2534;0.000817815
2535;0.000845260
2536;0.000833696
2537;0.000824996
2538;0.000825098
2539;0.000825772
2540;0.000813583
2541;0.000819362
2542;0.000815246
2543;0.000834046
2544;0.000805137
2545;0.000826958
2546;0.000823362
2547;0.000810547
2548;0.000818879
2549;0.000843929
2550;0.000840333
2551;0.000842779
2552;0.000829131
2553;0.000815327
2554;0.000816106
2555;0.000802406
2556;0.000817612
2557;0.000831047
2558;0.000813338
2559;0.000818960
2560;0.000828437
2561;0.000861248
2562;0.000817808
2563;0.000801556
2564;0.000828220
2565;0.000841707
2566;0.000791862
2567;0.000841860
2568;0.000823942
2569;0.000840606
2570;0.000806853
2571;0.000808883
2572;0.000849714
2573;0.000825910
2574;0.000840699
2575;0.000834343
2576;0.000819497
2577;0.000818922
2578;0.000841264
2579;0.000848345
2580;0.000863499
2581;0.000806675
2582;0.000839120
2583;0.000815472
2584;0.000834116
2585;0.000820625
2586;0.000816508
2587;0.000829162
2588;0.000807285
2589;0.000834262
2590;0.000828322
2591;0.000824622
2592;0.000835505
2593;0.000827743
2594;0.000807689
2595;0.000817478
2596;0.000810602
2597;0.000840494
2598;0.000819764
2599;0.000824762
2600;0.000796687
2601;0.000859340
2602;0.000837984
2603;0.000850274
2604;0.000825949
2605;0.000814540
2606;0.000818965
2607;0.000818026
2608;0.000792608
2609;0.000814793
2610;0.000794270
2611;0.000822237
2612;0.000826713
2613;0.000823743
2614;0.000805720
2615;0.000835144
2616;0.000796393
2617;0.000807277
2618;0.000799410
2619;0.000817533
2620;0.000810290
2621;0.000857216
2622;0.000832942
2623;0.000816951
2624;0.000831637
2625;0.000845488
2626;0.000805799
2627;0.000822099
2628;0.000805326
2629;0.000823189
2630;0.000815426
2631;0.000844226
2632;0.000822870
2633;0.000827347
2634;0.000847762
2635;0.000842864
2636;0.000835205
2637;0.000836922
2638;0.000847181
2639;0.000822387
2640;0.000816082
2641;0.000831393
2642;0.000809047
2643;0.000824930
2644;0.000823522
2645;0.000803885
2646;0.000811747
2647;0.000813568
2648;0.000834035
2649;0.000836689
2650;0.000822312
2651;0.000814081
2652;0.000796319
2653;0.000817670
2654;0.000825168
2655;0.000843864
2656;0.000809435
2657;0.000841204
2658;0.000792764
2659;0.000815939
2660;0.000842135
2661;0.000844894
2662;0.000842859
2663;0.000806400
2664;0.000809731
2665;0.000830510
2666;0.000831654
2667;0.000858006
2668;0.000796911
2669;0.000834200
2670;0.000845552
2671;0.000814247
2672;0.000825078
2673;0.000845546
2674;0.000809970
2675;0.000802729
2676;0.000796998
2677;0.000843298
2678;0.000823556
2679;0.000832616
2680;0.000820583
2681;0.000823550
2682;0.000806465
2683;0.000843389
2684;0.000839273
2685;0.000838490
2686;0.000799477
2687;0.000811767
2688;0.000838587
2689;0.000819627
2690;0.000848115
2691;0.000830040
2692;0.000836340
2693;0.000809827
2694;0.000811283
2695;0.000833051
2696;0.000844248
2697;0.000833725
2698;0.000831066
2699;0.000813044
2700;0.000814916
2701;0.000858352
2702;0.000821110
2703;0.000830535
2704;0.000817772
